warning_id,strategy,rater,criterion,score
lettuce-core#0017,local_only,rater_A,evidence,3
lettuce-core#0017,local_only,rater_A,factuality,3
lettuce-core#0017,local_only,rater_A,conciseness,3
lettuce-core#0017,local_only,rater_B,cause,3
lettuce-core#0017,local_only,rater_B,evidence,2
lettuce-core#0017,local_only,rater_B,factuality,3
lettuce-core#0017,local_only,rater_B,conciseness,4
lettuce-core#0017,full,rater_A,cause,4
lettuce-core#0017,full,rater_A,evidence,4
lettuce-core#0017,full,rater_A,factuality,4
lettuce-core#0017,full,rater_A,conciseness,3
lettuce-core#0017,full,rater_B,cause,4
lettuce-core#0017,full,rater_B,evidence,4
lettuce-core#0017,full,rater_B,factuality,3
lettuce-core#0017,full,rater_B,conciseness,3
lettuce-core#0017,selected,rater_A,cause,4
lettuce-core#0017,selected,rater_A,evidence,4
lettuce-core#0017,selected,rater_A,factuality,3
lettuce-core#0017,selected,rater_A,conciseness,4
lettuce-core#0017,selected,rater_B,cause,4
lettuce-core#0017,selected,rater_B,evidence,3
lettuce-core#0017,selected,rater_B,factuality,3
lettuce-core#0017,selected,rater_B,conciseness,4
lettuce-core#0018,local_only,rater_A,cause,3
lettuce-core#0018,local_only,rater_A,evidence,3
lettuce-core#0018,local_only,rater_A,factuality,3
lettuce-core#0018,local_only,rater_A,conciseness,3
lettuce-core#0018,local_only,rater_B,cause,3
lettuce-core#0018,local_only,rater_B,evidence,2
lettuce-core#0018,local_only,rater_B,factuality,3
lettuce-core#0018,local_only,rater_B,conciseness,4
lettuce-core#0018,full,rater_A,cause,4
lettuce-core#0018,full,rater_A,evidence,4
lettuce-core#0018,full,rater_A,factuality,3
lettuce-core#0018,full,rater_A,conciseness,3
lettuce-core#0018,full,rater_B,cause,4
lettuce-core#0018,full,rater_B,evidence,5
lettuce-core#0018,full,rater_B,factuality,4
lettuce-core#0018,full,rater_B,conciseness,4
lettuce-core#0018,selected,rater_A,cause,3
lettuce-core#0018,selected,rater_A,evidence,4
lettuce-core#0018,selected,rater_A,factuality,4
lettuce-core#0018,selected,rater_A,conciseness,4
lettuce-core#0018,selected,rater_B,cause,4
lettuce-core#0018,selected,rater_B,evidence,4
lettuce-core#0018,selected,rater_B,factuality,4
lettuce-core#0018,selected,rater_B,conciseness,4
mybatis-spring#0001,local_only,rater_A,cause,3
mybatis-spring#0001,local_only,rater_A,evidence,3
mybatis-spring#0001,local_only,rater_A,factuality,3
mybatis-spring#0001,local_only,rater_A,conciseness,4
mybatis-spring#0001,local_only,rater_B,cause,3
mybatis-spring#0001,local_only,rater_B,evidence,3
mybatis-spring#0001,local_only,rater_B,factuality,4
mybatis-spring#0001,local_only,rater_B,conciseness,3
mybatis-spring#0001,full,rater_A,cause,4
mybatis-spring#0001,full,rater_A,evidence,4
mybatis-spring#0001,full,rater_A,factuality,4
mybatis-spring#0001,full,rater_A,conciseness,4
mybatis-spring#0001,full,rater_B,cause,4
mybatis-spring#0001,full,rater_B,evidence,4
mybatis-spring#0001,full,rater_B,factuality,3
mybatis-spring#0001,full,rater_B,conciseness,3
mybatis-spring#0001,selected,rater_A,cause,4
mybatis-spring#0001,selected,rater_A,evidence,4
mybatis-spring#0001,selected,rater_A,factuality,4
mybatis-spring#0001,selected,rater_A,conciseness,4
mybatis-spring#0001,selected,rater_B,cause,3
mybatis-spring#0001,selected,rater_B,evidence,4
mybatis-spring#0001,selected,rater_B,factuality,4
mybatis-spring#0001,selected,rater_B,conciseness,3
