warning_id,project,rule_id,strategy,n_snippets,tokens,snippet_ids,explanation,quality
jackson-databind#0013,jackson-databind,HE_EQUALS_NO_HASHCODE,selected,3,85,s01;s02;s08,"SpotBugs rule HE_EQUALS_NO_HASHCODE reports that tools.jackson.databind.type.arraytype defines equals but not hashcode. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s08]) at tools/jackson/databind/type/ArrayType.java:215. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4
jsoup#0001,jsoup,URF_UNREAD_FIELD,local_only,2,29,s01;s02,"SpotBugs rule URF_UNREAD_FIELD reports that unread field: org.jsoup.parser.token$comment.bogus. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at org/jsoup/parser/Token.java:361. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.25
jsoup#0001,jsoup,URF_UNREAD_FIELD,full,8,463,s01;s02;s03;s04;s05;s06;s07;s08,"SpotBugs rule URF_UNREAD_FIELD reports that unread field: org.jsoup.parser.token$comment.bogus. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at org/jsoup/parser/Token.java:361. Across all 8 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.75
jsoup#0001,jsoup,URF_UNREAD_FIELD,selected,3,34,s01;s02;s07,"SpotBugs rule URF_UNREAD_FIELD reports that unread field: org.jsoup.parser.token$comment.bogus. This is consistent with the supplied callee, enclosing method, warning line ([s01], [s02], [s07]) at org/jsoup/parser/Token.java:361. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4
jsoup#0002,jsoup,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,local_only,2,39,s01;s02,"SpotBugs rule MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR reports that overridable method updateevaluators() is called from constructor new org.jsoup.select.combiningevaluator(collection). This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at org/jsoup/select/CombiningEvaluator.java:34. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",2.875
jsoup#0002,jsoup,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,full,5,525,s01;s02;s03;s04;s05,"SpotBugs rule MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR reports that overridable method updateevaluators() is called from constructor new org.jsoup.select.combiningevaluator(collection). This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at org/jsoup/select/CombiningEvaluator.java:34. Across all 5 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.625
jsoup#0002,jsoup,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,selected,3,42,s01;s02;s05,"SpotBugs rule MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR reports that overridable method updateevaluators() is called from constructor new org.jsoup.select.combiningevaluator(collection). This is consistent with the supplied callee, enclosing method, warning line ([s01], [s02], [s05]) at org/jsoup/select/CombiningEvaluator.java:34. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.75
jsoup#0003,jsoup,IT_NO_SUCH_ELEMENT,local_only,2,56,s01;s02,"SpotBugs rule IT_NO_SUCH_ELEMENT reports that org.jsoup.nodes.attributes$dataset$datasetiterator.next() cannot throw nosuchelementexception. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at org/jsoup/nodes/Attributes.java:667. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.125
jsoup#0003,jsoup,IT_NO_SUCH_ELEMENT,full,8,225,s01;s02;s03;s04;s05;s06;s07;s08,"SpotBugs rule IT_NO_SUCH_ELEMENT reports that org.jsoup.nodes.attributes$dataset$datasetiterator.next() cannot throw nosuchelementexception. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at org/jsoup/nodes/Attributes.java:667. Across all 8 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.875
jsoup#0003,jsoup,IT_NO_SUCH_ELEMENT,selected,3,69,s01;s02;s07,"SpotBugs rule IT_NO_SUCH_ELEMENT reports that org.jsoup.nodes.attributes$dataset$datasetiterator.next() cannot throw nosuchelementexception. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s07]) at org/jsoup/nodes/Attributes.java:667. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4.0
lettuce-core#0001,lettuce-core,CWO_CLOSED_WITHOUT_OPENED,local_only,2,80,s01;s02,"SpotBugs rule CWO_CLOSED_WITHOUT_OPENED reports that io.lettuce.core.json.unproccessedjsonvalue.lazilydeserialize() releases lock without acquiring it in the first place. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/json/UnproccessedJsonValue.java:165. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3
lettuce-core#0001,lettuce-core,CWO_CLOSED_WITHOUT_OPENED,full,8,719,s01;s02;s03;s04;s05;s06;s07;s08,"SpotBugs rule CWO_CLOSED_WITHOUT_OPENED reports that io.lettuce.core.json.unproccessedjsonvalue.lazilydeserialize() releases lock without acquiring it in the first place. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/json/UnproccessedJsonValue.java:165. Across all 8 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.5
lettuce-core#0001,lettuce-core,CWO_CLOSED_WITHOUT_OPENED,selected,3,91,s01;s02;s06,"SpotBugs rule CWO_CLOSED_WITHOUT_OPENED reports that io.lettuce.core.json.unproccessedjsonvalue.lazilydeserialize() releases lock without acquiring it in the first place. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s06]) at io/lettuce/core/json/UnproccessedJsonValue.java:165. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.375
lettuce-core#0002,lettuce-core,SKIPPED_CLASS_TOO_BIG,local_only,2,34144,s01;s02,"SpotBugs rule SKIPPED_CLASS_TOO_BIG reports that io.lettuce.core.abstractredisreactivecommands is too big for analysis. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/AbstractRedisReactiveCommands.java:145. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.25
lettuce-core#0002,lettuce-core,SKIPPED_CLASS_TOO_BIG,full,7,35003,s01;s02;s03;s04;s05;s06;s07,"SpotBugs rule SKIPPED_CLASS_TOO_BIG reports that io.lettuce.core.abstractredisreactivecommands is too big for analysis. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/AbstractRedisReactiveCommands.java:145. Across all 7 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.75
lettuce-core#0002,lettuce-core,SKIPPED_CLASS_TOO_BIG,selected,3,34156,s01;s02;s06,"SpotBugs rule SKIPPED_CLASS_TOO_BIG reports that io.lettuce.core.abstractredisreactivecommands is too big for analysis. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s06]) at io/lettuce/core/AbstractRedisReactiveCommands.java:145. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.75
lettuce-core#0003,lettuce-core,AT_STALE_THREAD_WRITE_OF_PRIMITIVE,local_only,2,30,s01;s02,"SpotBugs rule AT_STALE_THREAD_WRITE_OF_PRIMITIVE reports that shared primitive variable ""pristine"" in one thread may not yield the value of the most recent write from another thread. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/protocol/CommandHandler.java:219. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",2.875
lettuce-core#0003,lettuce-core,AT_STALE_THREAD_WRITE_OF_PRIMITIVE,full,7,849,s01;s02;s03;s04;s05;s06;s07,"SpotBugs rule AT_STALE_THREAD_WRITE_OF_PRIMITIVE reports that shared primitive variable ""pristine"" in one thread may not yield the value of the most recent write from another thread. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/protocol/CommandHandler.java:219. Across all 7 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.375
lettuce-core#0003,lettuce-core,AT_STALE_THREAD_WRITE_OF_PRIMITIVE,selected,3,46,s01;s02;s05,"SpotBugs rule AT_STALE_THREAD_WRITE_OF_PRIMITIVE reports that shared primitive variable ""pristine"" in one thread may not yield the value of the most recent write from another thread. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s05]) at io/lettuce/core/protocol/CommandHandler.java:219. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.875
lettuce-core#0004,lettuce-core,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,local_only,2,24,s01;s02,"SpotBugs rule EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS reports that io.lettuce.core.json.jsonpath.equals(object) checks for operand being a string. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/json/JsonPath.java:112. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.25
lettuce-core#0004,lettuce-core,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,full,10,482,s01;s02;s03;s04;s05;s06;s07;s08;s09;s10,"SpotBugs rule EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS reports that io.lettuce.core.json.jsonpath.equals(object) checks for operand being a string. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/json/JsonPath.java:112. Across all 10 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.875
lettuce-core#0004,lettuce-core,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,selected,3,38,s02;s01;s09,"SpotBugs rule EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS reports that io.lettuce.core.json.jsonpath.equals(object) checks for operand being a string. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s02], [s01], [s09]) at io/lettuce/core/json/JsonPath.java:112. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4.125
lettuce-core#0005,lettuce-core,EI_EXPOSE_REP,local_only,2,20,s01;s02,"SpotBugs rule EI_EXPOSE_REP reports that io.lettuce.core.models.role.redisreplicainstance.getupstream() may expose internal representation by returning redisreplicainstance.upstream. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/models/role/RedisReplicaInstance.java:50. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.125
lettuce-core#0005,lettuce-core,EI_EXPOSE_REP,full,9,522,s01;s02;s03;s04;s05;s06;s07;s08;s09,"SpotBugs rule EI_EXPOSE_REP reports that io.lettuce.core.models.role.redisreplicainstance.getupstream() may expose internal representation by returning redisreplicainstance.upstream. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/models/role/RedisReplicaInstance.java:50. Across all 9 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.25
lettuce-core#0005,lettuce-core,EI_EXPOSE_REP,selected,3,27,s02;s01;s08,"SpotBugs rule EI_EXPOSE_REP reports that io.lettuce.core.models.role.redisreplicainstance.getupstream() may expose internal representation by returning redisreplicainstance.upstream. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s02], [s01], [s08]) at io/lettuce/core/models/role/RedisReplicaInstance.java:50. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.5
lettuce-core#0006,lettuce-core,CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE,local_only,2,82,s01;s02,"SpotBugs rule CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE reports that io.lettuce.core.cluster.models.partitions.partitions defines clone() but doesn't implement cloneable. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/cluster/models/partitions/Partitions.java:85. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.125
lettuce-core#0006,lettuce-core,CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE,full,10,705,s01;s02;s03;s04;s05;s06;s07;s08;s09;s10,"SpotBugs rule CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE reports that io.lettuce.core.cluster.models.partitions.partitions defines clone() but doesn't implement cloneable. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/cluster/models/partitions/Partitions.java:85. Across all 10 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",4.0
lettuce-core#0006,lettuce-core,CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE,selected,3,103,s01;s02;s09,"SpotBugs rule CN_IMPLEMENTS_CLONE_BUT_NOT_CLONEABLE reports that io.lettuce.core.cluster.models.partitions.partitions defines clone() but doesn't implement cloneable. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s09]) at io/lettuce/core/cluster/models/partitions/Partitions.java:85. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.75
lettuce-core#0007,lettuce-core,EQ_COMPARETO_USE_OBJECT_EQUALS,local_only,2,28,s01;s02,"SpotBugs rule EQ_COMPARETO_USE_OBJECT_EQUALS reports that io.lettuce.core.dynamic.codec.annotationrediscodecresolver$voted defines compareto(annotationrediscodecresolver$voted) and uses object.equals(). This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/dynamic/codec/AnnotationRedisCodecResolver.java:226. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.125
lettuce-core#0007,lettuce-core,EQ_COMPARETO_USE_OBJECT_EQUALS,full,10,737,s01;s02;s03;s04;s05;s06;s07;s08;s09;s10,"SpotBugs rule EQ_COMPARETO_USE_OBJECT_EQUALS reports that io.lettuce.core.dynamic.codec.annotationrediscodecresolver$voted defines compareto(annotationrediscodecresolver$voted) and uses object.equals(). This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/dynamic/codec/AnnotationRedisCodecResolver.java:226. Across all 10 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",4.0
lettuce-core#0007,lettuce-core,EQ_COMPARETO_USE_OBJECT_EQUALS,selected,3,39,s02;s01;s08,"SpotBugs rule EQ_COMPARETO_USE_OBJECT_EQUALS reports that io.lettuce.core.dynamic.codec.annotationrediscodecresolver$voted defines compareto(annotationrediscodecresolver$voted) and uses object.equals(). This is consistent with the supplied enclosing method, field or type declaration, warning line ([s02], [s01], [s08]) at io/lettuce/core/dynamic/codec/AnnotationRedisCodecResolver.java:226. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.5
lettuce-core#0008,lettuce-core,SS_SHOULD_BE_STATIC,local_only,2,22,s01;s02,"SpotBugs rule SS_SHOULD_BE_STATIC reports that unread field: io.lettuce.core.timeoutoptions$defaulttimeoutsource.timeout; should this field be static?. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/TimeoutOptions.java:229. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.25
lettuce-core#0008,lettuce-core,SS_SHOULD_BE_STATIC,full,8,597,s01;s02;s03;s04;s05;s06;s07;s08,"SpotBugs rule SS_SHOULD_BE_STATIC reports that unread field: io.lettuce.core.timeoutoptions$defaulttimeoutsource.timeout; should this field be static?. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/TimeoutOptions.java:229. Across all 8 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",4
lettuce-core#0008,lettuce-core,SS_SHOULD_BE_STATIC,selected,3,39,s01;s02;s07,"SpotBugs rule SS_SHOULD_BE_STATIC reports that unread field: io.lettuce.core.timeoutoptions$defaulttimeoutsource.timeout; should this field be static?. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s07]) at io/lettuce/core/TimeoutOptions.java:229. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4.25
lettuce-core#0009,lettuce-core,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,local_only,2,26,s01;s02,"SpotBugs rule RV_RETURN_VALUE_IGNORED_BAD_PRACTICE reports that exceptional return value of java.util.concurrent.scheduledexecutorservice.submit(callable) ignored in io.lettuce.core.protocol.commandexpirywriter.lambda$potentiallyexpire$1(rediscommand, scheduledexecutorservice, long, timeout). This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/protocol/CommandExpiryWriter.java:197. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.375
lettuce-core#0009,lettuce-core,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,full,5,680,s01;s02;s03;s04;s05,"SpotBugs rule RV_RETURN_VALUE_IGNORED_BAD_PRACTICE reports that exceptional return value of java.util.concurrent.scheduledexecutorservice.submit(callable) ignored in io.lettuce.core.protocol.commandexpirywriter.lambda$potentiallyexpire$1(rediscommand, scheduledexecutorservice, long, timeout). This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/protocol/CommandExpiryWriter.java:197. Across all 5 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",4.125
lettuce-core#0009,lettuce-core,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,selected,3,34,s01;s02;s04,"SpotBugs rule RV_RETURN_VALUE_IGNORED_BAD_PRACTICE reports that exceptional return value of java.util.concurrent.scheduledexecutorservice.submit(callable) ignored in io.lettuce.core.protocol.commandexpirywriter.lambda$potentiallyexpire$1(rediscommand, scheduledexecutorservice, long, timeout). This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s04]) at io/lettuce/core/protocol/CommandExpiryWriter.java:197. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4
lettuce-core#0010,lettuce-core,URF_UNREAD_FIELD,local_only,2,71,s01;s02,"SpotBugs rule URF_UNREAD_FIELD reports that unread field: io.lettuce.core.event.connection.jfrdisconnectedevent.epid. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/event/connection/JfrDisconnectedEvent.java:31. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.375
lettuce-core#0010,lettuce-core,URF_UNREAD_FIELD,full,7,273,s01;s02;s03;s04;s05;s06;s07,"SpotBugs rule URF_UNREAD_FIELD reports that unread field: io.lettuce.core.event.connection.jfrdisconnectedevent.epid. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/event/connection/JfrDisconnectedEvent.java:31. Across all 7 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.875
lettuce-core#0010,lettuce-core,URF_UNREAD_FIELD,selected,3,78,s01;s02;s06,"SpotBugs rule URF_UNREAD_FIELD reports that unread field: io.lettuce.core.event.connection.jfrdisconnectedevent.epid. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s06]) at io/lettuce/core/event/connection/JfrDisconnectedEvent.java:31. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.75
lettuce-core#0011,lettuce-core,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,local_only,2,795,s01;s02,"SpotBugs rule MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR reports that overridable method getpartitions() is called from constructor new io.lettuce.core.cluster.redisclusterclient(clientresources, iterable). This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/cluster/RedisClusterClient.java:164. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.375
lettuce-core#0011,lettuce-core,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,full,5,1572,s01;s02;s03;s04;s05,"SpotBugs rule MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR reports that overridable method getpartitions() is called from constructor new io.lettuce.core.cluster.redisclusterclient(clientresources, iterable). This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/cluster/RedisClusterClient.java:164. Across all 5 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.875
lettuce-core#0011,lettuce-core,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,selected,3,813,s01;s02;s04,"SpotBugs rule MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR reports that overridable method getpartitions() is called from constructor new io.lettuce.core.cluster.redisclusterclient(clientresources, iterable). This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s04]) at io/lettuce/core/cluster/RedisClusterClient.java:164. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",4
lettuce-core#0012,lettuce-core,CT_CONSTRUCTOR_THROW,local_only,2,9607,s01;s02,"SpotBugs rule CT_CONSTRUCTOR_THROW reports that exception thrown in class io.lettuce.core.failover.statefulredismultidbconnectionimpl at new io.lettuce.core.failover.statefulredismultidbconnectionimpl(redisdatabaseimpl, map, clientresources, rediscodec, databasefactory, healthstatusmanager, redisdatabasedeferredcompletion, multidboptions) will leave the constructor. the object under construction remains partially initialized and may be vulnerable to finalizer attacks. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/failover/StatefulRedisMultiDbConnectionImpl.java:153. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.375
lettuce-core#0012,lettuce-core,CT_CONSTRUCTOR_THROW,full,6,10554,s01;s02;s03;s05;s06;s07,"SpotBugs rule CT_CONSTRUCTOR_THROW reports that exception thrown in class io.lettuce.core.failover.statefulredismultidbconnectionimpl at new io.lettuce.core.failover.statefulredismultidbconnectionimpl(redisdatabaseimpl, map, clientresources, rediscodec, databasefactory, healthstatusmanager, redisdatabasedeferredcompletion, multidboptions) will leave the constructor. the object under construction remains partially initialized and may be vulnerable to finalizer attacks. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/failover/StatefulRedisMultiDbConnectionImpl.java:153. Across all 6 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.75
lettuce-core#0012,lettuce-core,CT_CONSTRUCTOR_THROW,selected,3,9628,s01;s02;s06,"SpotBugs rule CT_CONSTRUCTOR_THROW reports that exception thrown in class io.lettuce.core.failover.statefulredismultidbconnectionimpl at new io.lettuce.core.failover.statefulredismultidbconnectionimpl(redisdatabaseimpl, map, clientresources, rediscodec, databasefactory, healthstatusmanager, redisdatabasedeferredcompletion, multidboptions) will leave the constructor. the object under construction remains partially initialized and may be vulnerable to finalizer attacks. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s06]) at io/lettuce/core/failover/StatefulRedisMultiDbConnectionImpl.java:153. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.875
lettuce-core#0013,lettuce-core,NP_BOOLEAN_RETURN_NULL,local_only,2,37,s01;s02,"SpotBugs rule NP_BOOLEAN_RETURN_NULL reports that io.lettuce.core.json.delegatejsonvalue.asboolean() has boolean return type and returns explicit null. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/json/DelegateJsonValue.java:83. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3.125
lettuce-core#0013,lettuce-core,NP_BOOLEAN_RETURN_NULL,full,9,410,s01;s02;s03;s04;s05;s06;s07;s09;s10,"SpotBugs rule NP_BOOLEAN_RETURN_NULL reports that io.lettuce.core.json.delegatejsonvalue.asboolean() has boolean return type and returns explicit null. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/json/DelegateJsonValue.java:83. Across all 9 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.75
lettuce-core#0013,lettuce-core,NP_BOOLEAN_RETURN_NULL,selected,3,43,s01;s02;s09,"SpotBugs rule NP_BOOLEAN_RETURN_NULL reports that io.lettuce.core.json.delegatejsonvalue.asboolean() has boolean return type and returns explicit null. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s09]) at io/lettuce/core/json/DelegateJsonValue.java:83. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.875
lettuce-core#0015,lettuce-core,CWO_CLOSED_WITHOUT_OPENED,local_only,2,121,s01;s02,"SpotBugs rule CWO_CLOSED_WITHOUT_OPENED reports that io.lettuce.core.metrics.defaultcommandlatencycollector$defaultpausedetectorwrapper.release() releases lock without acquiring it in the first place. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/metrics/DefaultCommandLatencyCollector.java:506. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",3
lettuce-core#0015,lettuce-core,CWO_CLOSED_WITHOUT_OPENED,full,8,320,s01;s02;s03;s04;s05;s06;s07;s09,"SpotBugs rule CWO_CLOSED_WITHOUT_OPENED reports that io.lettuce.core.metrics.defaultcommandlatencycollector$defaultpausedetectorwrapper.release() releases lock without acquiring it in the first place. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/metrics/DefaultCommandLatencyCollector.java:506. Across all 8 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.625
lettuce-core#0015,lettuce-core,CWO_CLOSED_WITHOUT_OPENED,selected,3,127,s01;s02;s07,"SpotBugs rule CWO_CLOSED_WITHOUT_OPENED reports that io.lettuce.core.metrics.defaultcommandlatencycollector$defaultpausedetectorwrapper.release() releases lock without acquiring it in the first place. This is consistent with the supplied callee, enclosing method, warning line ([s01], [s02], [s07]) at io/lettuce/core/metrics/DefaultCommandLatencyCollector.java:506. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.625
lettuce-core#0016,lettuce-core,AT_STALE_THREAD_WRITE_OF_PRIMITIVE,local_only,2,31,s01;s02,"SpotBugs rule AT_STALE_THREAD_WRITE_OF_PRIMITIVE reports that shared primitive variable ""hasdecodeprogress"" in one thread may not yield the value of the most recent write from another thread. This is consistent with the supplied enclosing method, warning line ([s01], [s02]) at io/lettuce/core/protocol/CommandHandler.java:645. Because only the warning line and enclosing method are shown here, the explanation cannot rule out external callers or contracts.",2.875
lettuce-core#0016,lettuce-core,AT_STALE_THREAD_WRITE_OF_PRIMITIVE,full,5,800,s01;s02;s03;s04;s05,"SpotBugs rule AT_STALE_THREAD_WRITE_OF_PRIMITIVE reports that shared primitive variable ""hasdecodeprogress"" in one thread may not yield the value of the most recent write from another thread. This is consistent with the supplied enclosing class, enclosing method, warning line ([s01], [s02], [s03]) at io/lettuce/core/protocol/CommandHandler.java:645. Across all 5 candidate snippets, the supporting evidence is dispersed; some snippets are unrelated to the specific defect.",3.75
lettuce-core#0016,lettuce-core,AT_STALE_THREAD_WRITE_OF_PRIMITIVE,selected,3,47,s01;s02;s04,"SpotBugs rule AT_STALE_THREAD_WRITE_OF_PRIMITIVE reports that shared primitive variable ""hasdecodeprogress"" in one thread may not yield the value of the most recent write from another thread. This is consistent with the supplied enclosing method, field or type declaration, warning line ([s01], [s02], [s04]) at io/lettuce/core/protocol/CommandHandler.java:645. The selected snippets concentrate on the closest evidence, which keeps the explanation grounded in supplied code.",3.5
